DynamicProfile,DayType,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Verbund_Danube,SummerWE,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002,0.328212002
AT_LOAD,WinterWE,0.688515205,0.681489616,0.682615397,0.676924937,0.666497723,0.658431591,0.660145444,0.655759135,0.656046726,0.651778731,0.651850579,0.646862208,0.636995486,0.632942035,0.632595387,0.631554844,0.633139691,0.632655243,0.633396904,0.634247885,0.647045874,0.651373426,0.650550824,0.649740414,0.645446238,0.65011714,0.646872101,0.652235699,0.67167046,0.678593623,0.676152299,0.682772383,0.6920966,0.696843047,0.698647534,0.703747823,0.709963801,0.713722667,0.714225601,0.718733322,0.71899633,0.724890342,0.726359473,0.730945637,0.727066459,0.73213717,0.732571354,0.726000435,0.71624763,0.706243808,0.706656807,0.702898242,0.712575002,0.711554644,0.709146696,0.705119725,0.707640891,0.704782271,0.704518962,0.702261805,0.700882608,0.69725145,0.695707073,0.695584462,0.69287923,0.693491285,0.692662088,0.696535271,0.697974224,0.701726394,0.70228199,0.707612212,0.718662473,0.718360493,0.715590508,0.718000155,0.714260176,0.714376391,0.714079307,0.710726147,0.702423387,0.690910263,0.68966307,0.679500064,0.664166119,0.655893537,0.654017802,0.655374615,0.683823718,0.685625507,0.680915234,0.674660584,0.672849602,0.665275512,0.66333952,0.660629692
Hydro_Niederosterreich,WinterWE,0.806271294,0.792509826,0.778748358,0.745720835,0.712693312,0.678289642,0.643885972,0.642509826,0.641133679,0.639757532,0.638381385,0.639757532,0.641133679,0.642509826,0.643885972,0.605353862,0.568197899,0.529665789,0.491133679,0.491133679,0.491133679,0.491133679,0.491133679,0.491133679,0.491133679,0.489757532,0.489757532,0.484252945,0.480124505,0.474619917,0.470491477,0.484252945,0.498014413,0.511775881,0.524161202,0.572326339,0.620491477,0.667280468,0.714069459,0.69205111,0.670032761,0.646638266,0.624619917,0.599849275,0.57645478,0.551684138,0.525537349,0.621867624,0.716821752,0.811775881,0.906730009,0.809023587,0.711317165,0.61085845,0.514528174,0.49939056,0.484252945,0.46911533,0.455353862,0.455353862,0.453977716,0.455353862,0.455353862,0.453977716,0.452601569,0.451225422,0.449849275,0.451225422,0.452601569,0.452601569,0.452601569,0.529665789,0.606730009,0.685170376,0.762234596,0.833794229,0.905353862,0.976913495,1,1,1,1,0.985170376,0.91498689,0.844803404,0.774619917,0.704436431,0.742968541,0.780124505,0.820032761,0.857188725,0.890216248,0.917739184,0.950766706,0.982418083,0.853060284
Verbund_Danube,WinterWE,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149,0.704205149
ConstantProfile,AutumnWD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ConstantProfile,SpringWD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ConstantProfile,SummerWD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ConstantProfile,WinterWD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ConstantProfile,AutumnWE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ConstantProfile,SpringWE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ConstantProfile,SummerWE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ConstantProfile,WinterWE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
