Unnamed: 0,id,dateTimeUtc,tso,cneName,cneEic,direction,hubFrom,hubTo,substationFrom,substationTo,elementType,fmaxType,contTso,contName,contingencies,presolved,ram,minRamFactor,minRamTarget,justification,imax,u,fmax,frm,frefInit,fnrao,fref,fcore,fall,fuaf,amr,ltaMargin,cva,iva,ftotalLtn,fltn,ptdf_Swi,ptdf_ALDE,ptdf_Aus,ptdf_Bel,ptdf_Cze,ptdf_Ger,ptdf_Fra,ptdf_Cro,ptdf_Hun,ptdf_Net,ptdf_Pol,ptdf_Rom,ptdf_Slv,ptdf_Slk,ptdf_Dnk,ptdf_Lux
432,269882000,2023-06-30T03:00:00Z,ELIA,PST Van Eyck 1 ,22T-BE-PST--001W,DIRECT,Bel,Bel,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,PST Van Eyck 2,"[{'number': 1, 'branchName': 'PST Van Eyck 2', 'branchEic': '22T-BE-PST--002U', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Van Eyck', 'elementType': 'PST'}]",True,1624.0,70.0,0.931,"LFcalc = 11,29% ; LFaccept = 18,46% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -2,45%",2177.0,380.0,1508.0,174.0,-267.0,0.0,-267.0,-289.0,59.0,-348.0,0.0,0.0,0.0,0.0,-290.0,-1.0,0.00074,0.06056,-0.00535,-0.30164,0.00709,0.02163,-0.09151,-0.00409,0.00074,0.02062,0.00927,0.00031,-0.00764,0.00381,0.02062,0.00074
433,269882105,2023-06-30T03:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,OPPOSITE,Bel,Bel,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,PST Van Eyck 1,"[{'number': 1, 'branchName': 'PST Van Eyck 1', 'branchEic': '22T-BE-PST--001W', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Van Eyck', 'elementType': 'PST'}]",True,934.0,70.0,0.469,"LFcalc = -11,29% ; LFaccept = 17,47% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 2,45%",2177.0,380.0,1508.0,189.0,267.0,-95.0,362.0,384.0,36.0,348.0,0.0,0.0,0.0,0.0,385.0,1.0,-0.00074,-0.06057,0.00536,0.30168,-0.0071,-0.02163,0.09153,0.00409,-0.00074,-0.02062,-0.00927,-0.00031,0.00765,-0.00381,-0.02062,-0.00074
434,269882145,2023-06-30T03:00:00Z,ELIA,PST Zandvliet 2 ,22T20161020---56,DIRECT,Bel,Bel,Zandvliet,Zandvliet,PST,SEASONAL,ELIA,Rilland - Zandvliet 380 White/30 Rilland - Zandvliet 380 White/30,"[{'number': 1, 'branchName': 'Rilland - Zandvliet 380 White/30', 'branchEic': '10T-BE-NL-00004C', 'hubFrom': 'BE', 'hubTo': 'NL', 'substationFrom': 'Zandvliet', 'substationTo': 'Rilland', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Rilland - Zandvliet 380 White/30', 'branchEic': '10T-BE-NL-00004C', 'hubFrom': 'NL', 'hubTo': 'BE', 'substationFrom': 'Rilland', 'substationTo': 'Zandvliet', 'elementType': 'TieLine'}]",True,1386.0,65.6,0.816,"LFcalc = 17,42% ; LFaccept = 13,03% ; MACZT(MCCC + MNCC) = 65,61% ; MNCC_UK = 10,67%",2177.0,380.0,1508.0,256.0,-479.0,-30.0,-449.0,-133.0,109.0,-242.0,0.0,0.0,0.0,0.0,-134.0,-1.0,0.00068,0.02862,-0.00572,-0.16664,0.0068,0.02216,-0.08698,-0.00404,0.00068,0.15892,0.00954,0.0003,-0.00751,0.00377,0.15892,0.00068
435,269882201,2023-06-30T03:00:00Z,ELIA,Lixhe - Van Eyck 380.91 ,22T20180102---2W,DIRECT,Bel,Bel,Lixhe,Van Eyck,Line,SEASONAL,ELIA,Y-Van Eyck (-Andre Dumont - Gramme) 380.12 Y-Andre Dumont (-Gramme - Van Eyck) 380.12 Y-Gramme (-Andre Dumont - Van Eyck) 380.12,"[{'number': 1, 'branchName': 'Y-Van Eyck (-Andre Dumont - Gramme) 380.12', 'branchEic': '22T20161020---48', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Zuttendaal', 'elementType': 'Line'}, {'number': 2, 'branchName': 'Y-Andre Dumont (-Gramme - Van Eyck) 380.12', 'branchEic': '22T20161020---48', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Andre Dumont', 'substationTo': 'Zuttendaal', 'elementType': 'Line'}, {'number': 3, 'branchName': 'Y-Gramme (-Andre Dumont - Van Eyck) 380.12', 'branchEic': '22T20161020---48', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Gramme', 'substationTo': 'Zuttendaal', 'elementType': 'Line'}]",True,937.0,70.0,0.609,"LFcalc = -5,62% ; LFaccept = 10,23% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -0,10%",2224.0,380.0,1541.0,147.0,67.0,-18.0,85.0,467.0,326.0,141.0,10.0,0.0,0.0,0.0,467.0,0.0,-0.00033,-0.02714,0.00268,0.20278,-0.00328,-0.01042,0.03848,0.0019,-0.00033,-0.02056,-0.00441,-0.00014,0.00354,-0.00178,-0.02056,-0.00033
436,269882308,2023-06-30T03:00:00Z,ELIA,Y-Van Eyck (-Andre Dumont - Gramme) 380.12 ,22T20161020---48,OPPOSITE,Bel,Bel,Van Eyck,Zuttendaal,Line,SEASONAL,ELIA,Lixhe - Gramme 380.11,"[{'number': 1, 'branchName': 'Lixhe - Gramme 380.11', 'branchEic': '22T-BE-IN-LI018R', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Gramme', 'substationTo': 'Lixhe', 'elementType': 'Line'}]",True,893.0,70.0,0.608,"LFcalc = -6,53% ; LFaccept = 9,89% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 0,08%",2119.0,380.0,1468.0,150.0,627.0,-17.0,644.0,488.0,353.0,135.0,63.0,0.0,0.0,0.0,488.0,0.0,-0.00031,-0.02545,0.00248,0.18902,-0.00307,-0.00971,0.03661,0.00178,-0.00031,-0.01824,-0.00412,-0.00013,0.00332,-0.00167,-0.01824,-0.00031
437,269882309,2023-06-30T03:00:00Z,ELIA,Y-Van Eyck (-Andre Dumont - Gramme) 380.12 ,22T20161020---48,OPPOSITE,Bel,Bel,Van Eyck,Zuttendaal,Line,SEASONAL,ELIA,Lixhe - Van Eyck 380.91,"[{'number': 1, 'branchName': 'Lixhe - Van Eyck 380.91', 'branchEic': '22T20180102---2W', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Lixhe', 'substationTo': 'Van Eyck', 'elementType': 'Line'}]",True,869.0,70.0,0.592,"LFcalc = -7,66% ; LFaccept = 9,89% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 0,05%",2119.0,380.0,1468.0,150.0,309.0,-20.0,329.0,500.0,342.0,158.0,52.0,0.0,0.0,0.0,501.0,1.0,-0.00037,-0.03007,0.00294,0.2217,-0.00363,-0.01149,0.04294,0.0021,-0.00037,-0.02188,-0.00486,-0.00016,0.00392,-0.00197,-0.02188,-0.00037
438,269882311,2023-06-30T03:00:00Z,ELIA,Y-Van Eyck (-Andre Dumont - Gramme) 380.12 ,22T20161020---48,OPPOSITE,Bel,Bel,Van Eyck,Zuttendaal,Line,SEASONAL,ELIA,Y-Mercator (-Bruegel - Verbrande Brug) 380.35 Y-Verbrande Brug (-Bruegel - Mercator) 380.35 Y-Bruegel (-Mercator - Verbrande Brug) 380.35,"[{'number': 1, 'branchName': 'Y-Mercator (-Bruegel - Verbrande Brug) 380.35', 'branchEic': '22T-BE-IN-LI0-52', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Mercator', 'substationTo': 'Buggenhout', 'elementType': 'Line'}, {'number': 2, 'branchName': 'Y-Verbrande Brug (-Bruegel - Mercator) 380.35', 'branchEic': '22T-BE-IN-LI0-52', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Verbrande Brug', 'substationTo': 'Buggenhout', 'elementType': 'Line'}, {'number': 3, 'branchName': 'Y-Bruegel (-Mercator - Verbrande Brug) 380.35', 'branchEic': '22T-BE-IN-LI0-52', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Bruegel', 'substationTo': 'Buggenhout', 'elementType': 'Line'}]",True,951.0,70.0,0.631,"LFcalc = -4,58% ; LFaccept = 9,89% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -0,39%",2119.0,380.0,1468.0,150.0,328.0,-12.0,340.0,367.0,266.0,101.0,0.0,0.0,0.0,0.0,367.0,0.0,-0.00025,-0.02025,0.00216,0.19328,-0.00254,-0.00825,0.02831,0.00148,-0.00025,-0.02233,-0.00347,-0.00011,0.00275,-0.00139,-0.02233,-0.00025
439,269882336,2023-06-30T03:00:00Z,ELIA,Doel - Zandvliet 380.25 ,22T-BE-IN-LI02AK,DIRECT,Bel,Bel,Doel,Zandvliet,Line,SEASONAL,ELIA,Y-Doel (-Lillo - Mercator) 380.51 Y-Mercator (-Doel - Lillo) 380.51,"[{'number': 1, 'branchName': 'Y-Doel (-Lillo - Mercator) 380.51', 'branchEic': '22T-BE-IN-LI014Z', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Doel', 'substationTo': 'Liefkenshoek', 'elementType': 'Line'}, {'number': 2, 'branchName': 'Y-Mercator (-Doel - Lillo) 380.51', 'branchEic': '22T-BE-IN-LI014Z', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Mercator', 'substationTo': 'Liefkenshoek', 'elementType': 'Line'}]",True,846.0,70.0,0.519,"LFcalc = -12,71% ; LFaccept = 5,78% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -8,17%",2223.0,380.0,1540.0,284.0,817.0,32.0,785.0,409.0,129.0,279.0,0.0,0.0,0.0,0.0,410.0,1.0,-0.00078,-0.03329,0.00651,0.16977,-0.00777,-0.02528,0.09968,0.00461,-0.00078,-0.17844,-0.01089,-0.00034,0.00858,-0.00431,-0.17844,-0.00078
440,269883565,2023-06-30T03:00:00Z,CEPS,TR Sokolnice 220/400  ,27T-TR-SOKT202-O,DIRECT,Cze,Cze,Sokolnice,Sokolnice,Transformer,FIXED,CEPS,Slavetice - Durnrohr - V437  Duernrohr 1 - Slavetice 437,"[{'number': 1, 'branchName': 'Slavetice - Durnrohr - V437 ', 'branchEic': '10T-AT-CZ-00003X', 'hubFrom': 'CZ', 'hubTo': 'AT', 'substationFrom': 'Slavetice ', 'substationTo': 'Durnrohr ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Duernrohr 1 - Slavetice 437', 'branchEic': '10T-AT-CZ-00003X', 'hubFrom': 'AT', 'hubTo': 'CZ', 'substationFrom': 'Duernrohr 1', 'substationTo': 'Slavetice', 'elementType': 'TieLine'}]",True,345.0,70.0,0.688,,722.0,220.0,500.0,50.0,299.0,0.0,299.0,186.0,180.0,6.0,80.0,0.0,0.0,0.0,185.0,-1.0,0.00429,0.00726,-0.00191,0.00697,0.04389,0.00773,0.00635,-0.00068,0.00429,0.00723,-0.02076,0.00025,-0.00249,0.01395,0.00723,0.00429
441,269883597,2023-06-30T03:00:00Z,CEPS,Hradec - Rohrsdorf - V446  ,10T-CZ-DE-00003S,DIRECT,Cze,Ger,Hradec ,Rohrsdorf ,TieLine,DYNAMIC,CEPS,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,"[{'number': 1, 'branchName': 'Hradec - Rohrsdorf - V445 ', 'branchEic': '10T-CZ-DE-00002U', 'hubFrom': 'CZ', 'hubTo': 'DE', 'substationFrom': 'Hradec ', 'substationTo': 'Rohrsdorf ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Hradec - Rohrsdorf 445', 'branchEic': '10T-CZ-DE-00002U', 'hubFrom': 'CZ', 'hubTo': 'DE', 'substationFrom': 'Hradec ', 'substationTo': 'Rohrsdorf ', 'elementType': 'TieLine'}]",True,1969.0,70.0,0.781,,2400.0,380.0,1663.0,165.0,175.0,0.0,175.0,-468.0,-333.0,-135.0,0.0,0.0,0.0,0.0,-471.0,-3.0,0.00958,-0.15259,-0.03629,-0.1473,0.15025,-0.16469,-0.13355,-0.0062,0.00958,-0.15624,-0.06785,0.00092,-0.01625,0.0139,-0.15624,0.00958
442,269883598,2023-06-30T03:00:00Z,CEPS,Hradec - Rohrsdorf - V446  ,10T-CZ-DE-00003S,OPPOSITE,Cze,Ger,Hradec ,Rohrsdorf ,TieLine,DYNAMIC,CEPS,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,"[{'number': 1, 'branchName': 'Hradec - Rohrsdorf - V445 ', 'branchEic': '10T-CZ-DE-00002U', 'hubFrom': 'CZ', 'hubTo': 'DE', 'substationFrom': 'Hradec ', 'substationTo': 'Rohrsdorf ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Hradec - Rohrsdorf 445', 'branchEic': '10T-CZ-DE-00002U', 'hubFrom': 'CZ', 'hubTo': 'DE', 'substationFrom': 'Hradec ', 'substationTo': 'Rohrsdorf ', 'elementType': 'TieLine'}]",True,1027.0,70.0,0.619,,2400.0,380.0,1663.0,165.0,-175.0,0.0,-175.0,468.0,333.0,135.0,0.0,0.0,0.0,0.0,471.0,3.0,-0.00958,0.15259,0.03629,0.1473,-0.15025,0.16469,0.13355,0.0062,-0.00958,0.15624,0.06785,-0.00092,0.01625,-0.0139,0.15624,-0.00958
