,id,dateTimeUtc,tso,cneName,cneEic,direction,hubFrom,hubTo,substationFrom,substationTo,elementType,fmaxType,contTso,contName,contingencies,presolved,ram,minRamFactor,minRamTarget,justification,imax,u,fmax,frm,frefInit,fnrao,fref,fcore,fall,fuaf,amr,ltaMargin,cva,iva,ftotalLtn,fltn,ptdf_ALBE,ptdf_ALDE,ptdf_AT,ptdf_BE,ptdf_CZ,ptdf_DE,ptdf_FR,ptdf_HR,ptdf_HU,ptdf_NL,ptdf_PL,ptdf_RO,ptdf_SI,ptdf_SK
1077,192858264,2023-02-18T10:00:00Z,ELIA,Lixhe - Gramme 380.11 ,22T-BE-IN-LI018R,DIRECT,BE,BE,Gramme,Lixhe,Line,SEASONAL,ELIA,Y-Van Eyck (-Andre Dumont - Gramme) 380.12 Y-Andre Dumont (-Gramme - Van Eyck) 380.12 Y-Gramme (-Andre Dumont - Van Eyck) 380.12,"[{'number': 1, 'branchName': 'Y-Van Eyck (-Andre Dumont - Gramme) 380.12', 'branchEic': '22T20161020---48', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Zuttendaal', 'elementType': 'Line'}, {'number': 2, 'branchName': 'Y-Andre Dumont (-Gramme - Van Eyck) 380.12', 'branchEic': '22T20161020---48', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Andre Dumont', 'substationTo': 'Zuttendaal', 'elementType': 'Line'}, {'number': 3, 'branchName': 'Y-Gramme (-Andre Dumont - Van Eyck) 380.12', 'branchEic': '22T20161020---48', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Gramme', 'substationTo': 'Zuttendaal', 'elementType': 'Line'}]",True,1040.0,70.0,0.691,"LFcalc = -0,01% ; LFaccept = 8,00% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -4,51%",2174.0,380.0,1506.0,211.0,227.0,17.0,210.0,255.0,168.0,87.0,0.0,0.0,0.0,0.0,255.0,0.0,-0.37001,-0.02505,0.00764,0.11654,0.00184,-0.0031,0.04562,0.00739,0.00478,-0.01516,-8e-05,0.00529,0.00869,0.00373
1078,192858598,2023-02-18T10:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,DIRECT,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,Achene - Lonny 380.19 Achene - Lonny 19,"[{'number': 1, 'branchName': 'Achene - Lonny 380.19', 'branchEic': '10T-BE-FR-000015', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Achene', 'substationTo': 'Lonny', 'elementType': 'Tieline'}, {'number': 2, 'branchName': 'Achene - Lonny 19', 'branchEic': '10T-BE-FR-000015', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Achene', 'substationTo': 'Lonny', 'elementType': 'Tieline'}]",True,1243.0,70.0,0.824,"LFcalc = 3,23% ; LFaccept = 17,14% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 11,84%",2177.0,380.0,1508.0,194.0,201.0,-32.0,233.0,71.0,228.0,-156.0,0.0,0.0,0.0,0.0,71.0,0.0,-0.51642,0.03538,-0.01008,-0.25805,-0.0024,0.00407,-0.05915,-0.00973,-0.0063,0.01032,0.00011,-0.00697,-0.01145,-0.00491
1079,192858627,2023-02-18T10:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,DIRECT,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,PST Van Eyck 1,"[{'number': 1, 'branchName': 'PST Van Eyck 1', 'branchEic': '22T-BE-PST--001W', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Van Eyck', 'elementType': 'PST'}]",True,1244.0,70.0,0.824,"LFcalc = 4,22% ; LFaccept = 17,14% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 19,03%",2177.0,380.0,1508.0,194.0,313.0,-45.0,358.0,71.0,244.0,-172.0,0.0,0.0,0.0,0.0,70.0,-1.0,-0.48262,0.05588,-0.01646,-0.26545,-0.00392,0.00667,-0.09957,-0.01596,-0.01031,0.0237,0.00018,-0.01142,-0.01877,-0.00804
1080,192858650,2023-02-18T10:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,OPPOSITE,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,Gramme - Achene 380.10,"[{'number': 1, 'branchName': 'Gramme - Achene 380.10', 'branchEic': '22T-BE-IN-LI0130', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Achene', 'substationTo': 'Gramme', 'elementType': 'Line'}]",True,1388.0,70.0,0.92,"LFcalc = -4,09% ; LFaccept = 17,47% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -11,84%",2177.0,380.0,1508.0,189.0,-199.0,32.0,-231.0,-69.0,-225.0,156.0,0.0,0.0,0.0,0.0,-69.0,0.0,0.51642,-0.03538,0.01008,0.25805,0.0024,-0.00407,0.05915,0.00973,0.0063,-0.01032,-0.00011,0.00697,0.01145,0.00491
1081,192858662,2023-02-18T10:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,OPPOSITE,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,PST Van Eyck 1,"[{'number': 1, 'branchName': 'PST Van Eyck 1', 'branchEic': '22T-BE-PST--001W', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Van Eyck', 'elementType': 'PST'}]",True,1389.0,70.0,0.922,"LFcalc = -4,22% ; LFaccept = 17,47% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -19,03%",2177.0,380.0,1508.0,189.0,-313.0,45.0,-358.0,-71.0,-244.0,172.0,0.0,0.0,0.0,0.0,-70.0,1.0,0.48262,-0.05588,0.01646,0.26545,0.00392,-0.00667,0.09957,0.01596,0.01031,-0.0237,-0.00018,0.01142,0.01877,0.00804
1082,192859288,2023-02-18T10:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,DIRECT,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,Alegro HVDC,"[{'number': 1, 'branchName': 'NA', 'branchEic': '22T201903146---W', 'hubFrom': 'NA', 'hubTo': 'NA', 'substationFrom': 'NA', 'substationTo': 'NA', 'elementType': None}]",True,1266.0,70.0,0.839,"LFcalc = 3,02% ; LFaccept = 17,14% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 14,08%",2177.0,380.0,1508.0,194.0,185.0,-33.0,218.0,49.0,209.0,-159.0,0.0,0.0,0.0,0.0,48.0,-1.0,0.0,0.0,-0.01377,-0.22325,-0.00331,0.00558,-0.08131,-0.01329,-0.00861,0.02553,0.00015,-0.00953,-0.01563,-0.00672
1083,192859289,2023-02-18T10:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,OPPOSITE,BE,BE,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,Alegro HVDC,"[{'number': 1, 'branchName': 'NA', 'branchEic': '22T201903146---W', 'hubFrom': 'NA', 'hubTo': 'NA', 'substationFrom': 'NA', 'substationTo': 'NA', 'elementType': None}]",True,1367.0,70.0,0.907,"LFcalc = -3,02% ; LFaccept = 17,47% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -14,08%",2177.0,380.0,1508.0,189.0,-185.0,33.0,-218.0,-49.0,-209.0,159.0,0.0,0.0,0.0,0.0,-48.0,1.0,0.0,0.0,0.01377,0.22325,0.00331,-0.00558,0.08131,0.01329,0.00861,-0.02553,-0.00015,0.00953,0.01563,0.00672
1084,192859941,2023-02-18T10:00:00Z,CEPS,Hradec - Rohrsdorf - V446  ,10T-CZ-DE-00003S,OPPOSITE,CZ,DE,Hradec ,Rohrsdorf ,Tieline,DYNAMIC,CEPS,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,"[{'number': 1, 'branchName': 'Hradec - Rohrsdorf - V445 ', 'branchEic': '10T-CZ-DE-00002U', 'hubFrom': 'CZ', 'hubTo': 'DE', 'substationFrom': 'Hradec ', 'substationTo': 'Rohrsdorf ', 'elementType': 'Tieline'}, {'number': 2, 'branchName': 'Hradec - Rohrsdorf 445', 'branchEic': '10T-CZ-DE-00002U', 'hubFrom': 'CZ', 'hubTo': 'DE', 'substationFrom': 'Hradec ', 'substationTo': 'Rohrsdorf ', 'elementType': 'Tieline'}]",True,1049.0,70.0,0.632,,2400.0,380.0,1663.0,165.0,1108.0,1.0,1107.0,463.0,350.0,113.0,16.0,0.0,0.0,0.0,465.0,2.0,0.02791,0.03213,-0.08593,0.02575,-0.25025,0.03536,0.01345,-0.1039,-0.12046,0.03646,0.00244,-0.11288,-0.09586,-0.12781
1085,192859943,2023-02-18T10:00:00Z,CEPS,Hradec - Rohrsdorf - V445  ,10T-CZ-DE-00002U,OPPOSITE,CZ,DE,Hradec ,Rohrsdorf ,Tieline,DYNAMIC,CEPS,Hradec - Rohrsdorf - V446  Hradec - Rohrsdorf 446,"[{'number': 1, 'branchName': 'Hradec - Rohrsdorf - V446 ', 'branchEic': '10T-CZ-DE-00003S', 'hubFrom': 'CZ', 'hubTo': 'DE', 'substationFrom': 'Hradec ', 'substationTo': 'Rohrsdorf ', 'elementType': 'Tieline'}, {'number': 2, 'branchName': 'Hradec - Rohrsdorf 446', 'branchEic': '10T-CZ-DE-00003S', 'hubFrom': 'CZ', 'hubTo': 'DE', 'substationFrom': 'Hradec ', 'substationTo': 'Rohrsdorf ', 'elementType': 'Tieline'}]",True,1049.0,70.0,0.632,,2400.0,380.0,1663.0,165.0,1108.0,1.0,1107.0,463.0,350.0,113.0,16.0,0.0,0.0,0.0,465.0,2.0,0.02791,0.03213,-0.08593,0.02575,-0.25024,0.03535,0.01345,-0.10389,-0.12045,0.03645,0.00244,-0.11287,-0.09585,-0.12781
1086,192859971,2023-02-18T10:00:00Z,CEPS,Liskovec - P. Bystrica  ,10T-CZ-SK-00001Y,OPPOSITE,CZ,SK,Liskovec ,P. Bystrica ,Tieline,FIXED,CEPS,Nosovice - Varin  Nosovice - Varin,"[{'number': 1, 'branchName': 'Nosovice - Varin ', 'branchEic': '10T-CZ-SK-00002W', 'hubFrom': 'CZ', 'hubTo': 'SK', 'substationFrom': 'Nosovice ', 'substationTo': 'Varin ', 'elementType': 'Tieline'}, {'number': 2, 'branchName': 'Nosovice - Varin', 'branchEic': '10T-CZ-SK-00002W', 'hubFrom': 'SK', 'hubTo': 'CZ', 'substationFrom': 'Nosovice ', 'substationTo': 'Varin ', 'elementType': 'Tieline'}]",True,298.0,70.0,0.914,,835.0,220.0,325.0,25.0,-81.0,0.0,-81.0,3.0,9.0,-6.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.01883,0.01851,0.02889,0.01899,0.01834,0.0184,0.01993,0.03777,0.04547,0.01831,0.00229,0.044,0.03444,0.06306
