,id,dateTimeUtc,tso,cneName,cneEic,direction,hubFrom,hubTo,substationFrom,substationTo,elementType,fmaxType,contTso,contName,contingencies,presolved,ram,minRamFactor,minRamTarget,justification,imax,u,fmax,frm,frefInit,fnrao,fref,fcore,fall,fuaf,amr,ltaMargin,cva,iva,ftotalLtn,fltn,ptdf_ALBE,ptdf_ALDE,ptdf_AT,ptdf_BE,ptdf_CZ,ptdf_DE,ptdf_FR,ptdf_HR,ptdf_HU,ptdf_NL,ptdf_PL,ptdf_RO,ptdf_SI,ptdf_SK
1776,325458808,2023-10-11T15:00:00Z,SEPS,V.Dur - Krizovany ,24T-V425-0000004,DIRECT,SK,SK,V.Dur,Krizovany ,Line,FIXED,,,"[{'number': 1, 'branchName': None, 'branchEic': None, 'hubFrom': None, 'hubTo': None, 'substationFrom': None, 'substationTo': None, 'elementType': None}]",True,1284.0,70.0,0.761,,2100.0,380.0,1455.0,144.0,-688.0,0.0,-688.0,25.0,114.0,-89.0,0.0,0.0,0.0,0.0,27.0,2.0,-0.16509,-0.16674,-0.14087,-0.16466,-0.22325,-0.1674,-0.16111,-0.04474,0.03124,-0.16666,-0.13803,0.00589,-0.07476,-0.20327
1777,325458809,2023-10-11T15:00:00Z,SEPS,V.Dur - Krizovany ,24T-V425-0000004,DIRECT,SK,SK,V.Dur,Krizovany ,Line,FIXED,SEPS,Gabcikovo - Gyor Gabcikovo - Gyor,"[{'number': 1, 'branchName': 'Gabcikovo - Gyor', 'branchEic': '10T-HU-SK-00002R', 'hubFrom': 'SK', 'hubTo': 'HU', 'substationFrom': 'Gabcikovo', 'substationTo': 'Gyor', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Gabcikovo - Gyor', 'branchEic': '10T-HU-SK-00002R', 'hubFrom': 'SK', 'hubTo': 'HU', 'substationFrom': 'Gabcikovo', 'substationTo': 'Gyor', 'elementType': 'TieLine'}]",True,1277.0,70.0,0.76,,2100.0,380.0,1455.0,144.0,-675.0,0.0,-675.0,32.0,120.0,-88.0,0.0,0.0,0.0,0.0,34.0,2.0,-0.16435,-0.16596,-0.14101,-0.16392,-0.22218,-0.16662,-0.16045,-0.04546,0.03158,-0.16587,-0.13614,0.00595,-0.07552,-0.20024
1778,325458852,2023-10-11T15:00:00Z,SEPS,Nosovice - Varin ,10T-CZ-SK-00002W,OPPOSITE,SK,CZ,Nosovice ,Varin ,TieLine,SEASONAL,SEPS,Lemesany - Krosno Iskrz 2 Lemesany - Krosno Iskrz 2,"[{'number': 1, 'branchName': 'Lemesany - Krosno Iskrz 2', 'branchEic': '10T-PL-SK-00002U', 'hubFrom': 'SK', 'hubTo': 'PL', 'substationFrom': 'Lemesany', 'substationTo': 'Krosno Iskrz', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Lemesany - Krosno Iskrz 2', 'branchEic': '10T-PL-SK-00002U', 'hubFrom': 'SK', 'hubTo': 'PL', 'substationFrom': 'Lemesany', 'substationTo': 'Krosno Iskrz 2', 'elementType': 'TieLine'}]",True,714.0,70.0,0.598,,1720.0,380.0,1192.0,120.0,1127.0,2.0,1125.0,554.0,433.0,121.0,195.0,0.0,0.0,0.0,553.0,-1.0,0.14758,0.15008,0.07827,0.14682,0.131,0.15001,0.14116,0.02691,-0.01474,0.15101,0.24661,-0.00275,0.04378,-0.07756
1779,325458854,2023-10-11T15:00:00Z,SEPS,Nosovice - Varin ,10T-CZ-SK-00002W,OPPOSITE,SK,CZ,Nosovice ,Varin ,TieLine,SEASONAL,SEPS,Sp.Nova Ves - Lemesany,"[{'number': 1, 'branchName': 'Sp.Nova Ves - Lemesany', 'branchEic': '24T-V408-000000Y', 'hubFrom': 'SK', 'hubTo': 'SK', 'substationFrom': 'Sp.Nova Ves', 'substationTo': 'Lemesany', 'elementType': 'Line'}]",True,729.0,70.0,0.611,,1720.0,380.0,1192.0,120.0,1012.0,2.0,1010.0,523.0,417.0,106.0,179.0,0.0,0.0,0.0,522.0,-1.0,0.1218,0.12409,0.05653,0.12111,0.10213,0.12397,0.1159,0.0154,-0.01637,0.125,0.22292,-0.00293,0.02819,-0.11773
1780,325458872,2023-10-11T15:00:00Z,SEPS,Lemesany - Vola ,24T-V409-000000P,OPPOSITE,SK,SK,Lemesany,Vola,Line,FIXED,SEPS,Moldava - R.Sobota,"[{'number': 1, 'branchName': 'Moldava - R.Sobota', 'branchEic': '24T-V427-000000N', 'hubFrom': 'SK', 'hubTo': 'SK', 'substationFrom': 'Moldava', 'substationTo': 'R.Sobota', 'elementType': 'Line'}]",True,1157.0,70.0,0.785,,1570.0,380.0,1088.0,108.0,-593.0,0.0,-593.0,-178.0,-85.0,-92.0,0.0,0.0,0.0,0.0,-177.0,1.0,-0.13745,-0.1389,-0.10369,-0.13702,-0.13279,-0.13897,-0.13371,-0.05515,-0.01529,-0.13942,-0.23029,-0.00213,-0.0744,-0.15598
1781,325458925,2023-10-11T15:00:00Z,ELIA,External Constraint BE_AL_export,NA,NA,NA,NA,NA,NA,,,,,"[{'number': 1, 'branchName': None, 'branchEic': None, 'hubFrom': None, 'hubTo': None, 'substationFrom': None, 'substationTo': None, 'elementType': None}]",True,1000.0,0.0,0.2,,0.0,0.0,1000.0,0.0,719.0,0.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,325458926,2023-10-11T15:00:00Z,ELIA,External Constraint BE_AL_import,NA,NA,NA,NA,NA,NA,,,,,"[{'number': 1, 'branchName': None, 'branchEic': None, 'hubFrom': None, 'hubTo': None, 'substationFrom': None, 'substationTo': None, 'elementType': None}]",True,1000.0,0.0,0.2,,0.0,0.0,1000.0,0.0,-719.0,0.0,-719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,325458927,2023-10-11T15:00:00Z,NA,External Constraint DE_AL_export,NA,NA,NA,NA,NA,NA,,,,,"[{'number': 1, 'branchName': None, 'branchEic': None, 'hubFrom': None, 'hubTo': None, 'substationFrom': None, 'substationTo': None, 'elementType': None}]",True,1000.0,0.0,0.2,,0.0,0.0,1000.0,0.0,-719.0,0.0,-719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,325458928,2023-10-11T15:00:00Z,NA,External Constraint DE_AL_import,NA,NA,NA,NA,NA,NA,,,,,"[{'number': 1, 'branchName': None, 'branchEic': None, 'hubFrom': None, 'hubTo': None, 'substationFrom': None, 'substationTo': None, 'elementType': None}]",True,1000.0,0.0,0.2,,0.0,0.0,1000.0,0.0,719.0,0.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,325458931,2023-10-11T15:00:00Z,NA,Equality Constraint BE_AL-DE_AL 01,NA,NA,NA,NA,NA,NA,,,,,"[{'number': 1, 'branchName': None, 'branchEic': None, 'hubFrom': None, 'hubTo': None, 'substationFrom': None, 'substationTo': None, 'elementType': None}]",True,0.0,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
