DynamicProfile,DayType,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
Swi_Hydro_Water_Reservoir,AutumnWD,0.000834625014904,0.0001192321449862,0.0005961607249314,0.0002384642899725,0.0011923214498628,0.0001192321449862,0.0,0.0,0.0002384642899725,0.0001192321449862,0.0001192321449862,0.0,0.0,0.0,0.0017884821747943,0.0020269464647669,0.0020269464647669,0.0017884821747943,0.0019077143197806,0.0004769285799451,0.0011923214498628,0.0017884821747943,0.0023846428997257,0.0052462143793966,0.007869321569095,0.0341003934660784,0.10921664480744,0.224275664719208,0.510909741266245,0.590556814117086,0.657326815309407,0.626684154047931,0.629784189817575,0.593060689161798,0.514367473470848,0.360915702873495,0.433408847025158,0.21747943245499,0.142840109693573,0.10504351973292,0.0586622153332538,0.0059616072493144,0.0005961607249314,0.0009538571598903,0.0060808393943007,0.0022654107547394,0.0044115893644926,0.0019077143197806,0.0047692857994515,0.0021461786097531,0.0056039108143555,0.0064385358292595,0.0075116251341361,0.0038154286395612,0.0026231071896983,0.0003576964349588,0.0036961964945749,0.0014307857398354,0.0011923214498628,0.0015500178848217,0.0019077143197806,0.0065577679742458,0.0014307857398354,0.0109693573387385,0.0358888756408727,0.0673661619172528,0.185882914033623,0.280672469297723,0.154405627757243,0.344819363300346,0.583283653272922,0.689400262310719,0.519375223560272,0.551448670561583,0.558602599260761,0.57982592106832,0.632168832717301,0.625253368308096,0.643734350780971,0.592702992726839,0.665196136878502,0.593060689161798,0.417431739596995,0.266006915464409,0.198283057112197,0.0716585191367592,0.035173482770955,0.0177655896029569,0.0218194825324907,0.0085847144390127,0.0189579110528198,0.0011923214498628,0.0028615714796709,0.0,0.0,0.0002384642899725
Slk_Hydro_Water_Reservoir,AutumnWD,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957
Lux_Hydro_Water_Reservoir,AutumnWD,0.000834625014904,0.0001192321449862,0.0005961607249314,0.0002384642899725,0.0011923214498628,0.0001192321449862,0.0,0.0,0.0002384642899725,0.0001192321449862,0.0001192321449862,0.0,0.0,0.0,0.0017884821747943,0.0020269464647669,0.0020269464647669,0.0017884821747943,0.0019077143197806,0.0004769285799451,0.0011923214498628,0.0017884821747943,0.0023846428997257,0.0052462143793966,0.007869321569095,0.0341003934660784,0.10921664480744,0.224275664719208,0.510909741266245,0.590556814117086,0.657326815309407,0.626684154047931,0.629784189817575,0.593060689161798,0.514367473470848,0.360915702873495,0.433408847025158,0.21747943245499,0.142840109693573,0.10504351973292,0.0586622153332538,0.0059616072493144,0.0005961607249314,0.0009538571598903,0.0060808393943007,0.0022654107547394,0.0044115893644926,0.0019077143197806,0.0047692857994515,0.0021461786097531,0.0056039108143555,0.0064385358292595,0.0075116251341361,0.0038154286395612,0.0026231071896983,0.0003576964349588,0.0036961964945749,0.0014307857398354,0.0011923214498628,0.0015500178848217,0.0019077143197806,0.0065577679742458,0.0014307857398354,0.0109693573387385,0.0358888756408727,0.0673661619172528,0.185882914033623,0.280672469297723,0.154405627757243,0.344819363300346,0.583283653272922,0.689400262310719,0.519375223560272,0.551448670561583,0.558602599260761,0.57982592106832,0.632168832717301,0.625253368308096,0.643734350780971,0.592702992726839,0.665196136878502,0.593060689161798,0.417431739596995,0.266006915464409,0.198283057112197,0.0716585191367592,0.035173482770955,0.0177655896029569,0.0218194825324907,0.0085847144390127,0.0189579110528198,0.0011923214498628,0.0028615714796709,0.0,0.0,0.0002384642899725
Slv_Hydro_Water_Reservoir,AutumnWD,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957,0.304347826086957
Pol_Hydro_Water_Reservoir,AutumnWD,0.130404463040446,0.149232914923292,0.112970711297071,0.0906555090655509,0.140864714086471,0.129707112970711,0.123430962343096,0.115760111576011,0.117154811715481,0.0969316596931659,0.0781032078103207,0.0683403068340306,0.0948396094839609,0.0760111576011157,0.0753138075313807,0.0815899581589958,0.143654114365411,0.156206415620642,0.126917712691771,0.112273361227336,0.110878661087866,0.124128312412831,0.140864714086471,0.172942817294282,0.341701534170153,0.384937238493724,0.461645746164575,0.52231520223152,0.613668061366806,0.645048814504882,0.633891213389121,0.605299860529986,0.49860529986053,0.47629009762901,0.471408647140865,0.389121338912134,0.340306834030683,0.259414225941423,0.200836820083682,0.177126917712692,0.210599721059972,0.221757322175732,0.202231520223152,0.179218967921897,0.129707112970711,0.113668061366806,0.113668061366806,0.128312412831241,0.115062761506276,0.108089260808926,0.108786610878661,0.115760111576011,0.114365411436541,0.167364016736402,0.140864714086471,0.126220362622036,0.0969316596931659,0.0920502092050209,0.0788005578800557,0.0774058577405857,0.099721059972106,0.0983263598326359,0.138075313807531,0.181311018131102,0.255927475592748,0.288005578800558,0.357043235704324,0.430264993026499,0.267782426778243,0.368200836820084,0.400976290097629,0.517433751743375,0.572524407252441,0.610181311018131,0.709902370990237,0.740585774058577,0.806136680613668,0.732217573221757,0.631799163179916,0.605299860529986,0.46094839609484,0.309623430962343,0.260111576011158,0.247559274755927,0.297071129707113,0.257322175732218,0.212691771269177,0.189679218967922,0.206415620641562,0.193863319386332,0.177126917712692,0.166666666666667,0.231520223152022,0.165271966527197,0.156903765690377,0.149232914923292
Bel_Hydro_Water_Reservoir,AutumnWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763358778625954,0.0,0.0,0.0,0.385496183206107,0.0,0.0,0.0,0.389312977099237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377862595419847,0.0,0.0,0.0,0.49618320610687,0.0,0.0,0.0,0.49618320610687,0.0,0.0,0.0,0.49618320610687,0.0,0.0,0.0,0.49618320610687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cze_Hydro_Water_Reservoir,AutumnWD,0.130404463040446,0.149232914923292,0.112970711297071,0.0906555090655509,0.140864714086471,0.129707112970711,0.123430962343096,0.115760111576011,0.117154811715481,0.0969316596931659,0.0781032078103207,0.0683403068340306,0.0948396094839609,0.0760111576011157,0.0753138075313807,0.0815899581589958,0.143654114365411,0.156206415620642,0.126917712691771,0.112273361227336,0.110878661087866,0.124128312412831,0.140864714086471,0.172942817294282,0.341701534170153,0.384937238493724,0.461645746164575,0.52231520223152,0.613668061366806,0.645048814504882,0.633891213389121,0.605299860529986,0.49860529986053,0.47629009762901,0.471408647140865,0.389121338912134,0.340306834030683,0.259414225941423,0.200836820083682,0.177126917712692,0.210599721059972,0.221757322175732,0.202231520223152,0.179218967921897,0.129707112970711,0.113668061366806,0.113668061366806,0.128312412831241,0.115062761506276,0.108089260808926,0.108786610878661,0.115760111576011,0.114365411436541,0.167364016736402,0.140864714086471,0.126220362622036,0.0969316596931659,0.0920502092050209,0.0788005578800557,0.0774058577405857,0.099721059972106,0.0983263598326359,0.138075313807531,0.181311018131102,0.255927475592748,0.288005578800558,0.357043235704324,0.430264993026499,0.267782426778243,0.368200836820084,0.400976290097629,0.517433751743375,0.572524407252441,0.610181311018131,0.709902370990237,0.740585774058577,0.806136680613668,0.732217573221757,0.631799163179916,0.605299860529986,0.46094839609484,0.309623430962343,0.260111576011158,0.247559274755927,0.297071129707113,0.257322175732218,0.212691771269177,0.189679218967922,0.206415620641562,0.193863319386332,0.177126917712692,0.166666666666667,0.231520223152022,0.165271966527197,0.156903765690377,0.149232914923292
Ger_Hydro_Water_Reservoir,AutumnWD,0.000834625014904,0.0001192321449862,0.0005961607249314,0.0002384642899725,0.0011923214498628,0.0001192321449862,0.0,0.0,0.0002384642899725,0.0001192321449862,0.0001192321449862,0.0,0.0,0.0,0.0017884821747943,0.0020269464647669,0.0020269464647669,0.0017884821747943,0.0019077143197806,0.0004769285799451,0.0011923214498628,0.0017884821747943,0.0023846428997257,0.0052462143793966,0.007869321569095,0.0341003934660784,0.10921664480744,0.224275664719208,0.510909741266245,0.590556814117086,0.657326815309407,0.626684154047931,0.629784189817575,0.593060689161798,0.514367473470848,0.360915702873495,0.433408847025158,0.21747943245499,0.142840109693573,0.10504351973292,0.0586622153332538,0.0059616072493144,0.0005961607249314,0.0009538571598903,0.0060808393943007,0.0022654107547394,0.0044115893644926,0.0019077143197806,0.0047692857994515,0.0021461786097531,0.0056039108143555,0.0064385358292595,0.0075116251341361,0.0038154286395612,0.0026231071896983,0.0003576964349588,0.0036961964945749,0.0014307857398354,0.0011923214498628,0.0015500178848217,0.0019077143197806,0.0065577679742458,0.0014307857398354,0.0109693573387385,0.0358888756408727,0.0673661619172528,0.185882914033623,0.280672469297723,0.154405627757243,0.344819363300346,0.583283653272922,0.689400262310719,0.519375223560272,0.551448670561583,0.558602599260761,0.57982592106832,0.632168832717301,0.625253368308096,0.643734350780971,0.592702992726839,0.665196136878502,0.593060689161798,0.417431739596995,0.266006915464409,0.198283057112197,0.0716585191367592,0.035173482770955,0.0177655896029569,0.0218194825324907,0.0085847144390127,0.0189579110528198,0.0011923214498628,0.0028615714796709,0.0,0.0,0.0002384642899725
Fra_Hydro_Water_Reservoir,AutumnWD,0.000834625014904,0.0001192321449862,0.0005961607249314,0.0002384642899725,0.0011923214498628,0.0001192321449862,0.0,0.0,0.0002384642899725,0.0001192321449862,0.0001192321449862,0.0,0.0,0.0,0.0017884821747943,0.0020269464647669,0.0020269464647669,0.0017884821747943,0.0019077143197806,0.0004769285799451,0.0011923214498628,0.0017884821747943,0.0023846428997257,0.0052462143793966,0.007869321569095,0.0341003934660784,0.10921664480744,0.224275664719208,0.510909741266245,0.590556814117086,0.657326815309407,0.626684154047931,0.629784189817575,0.593060689161798,0.514367473470848,0.360915702873495,0.433408847025158,0.21747943245499,0.142840109693573,0.10504351973292,0.0586622153332538,0.0059616072493144,0.0005961607249314,0.0009538571598903,0.0060808393943007,0.0022654107547394,0.0044115893644926,0.0019077143197806,0.0047692857994515,0.0021461786097531,0.0056039108143555,0.0064385358292595,0.0075116251341361,0.0038154286395612,0.0026231071896983,0.0003576964349588,0.0036961964945749,0.0014307857398354,0.0011923214498628,0.0015500178848217,0.0019077143197806,0.0065577679742458,0.0014307857398354,0.0109693573387385,0.0358888756408727,0.0673661619172528,0.185882914033623,0.280672469297723,0.154405627757243,0.344819363300346,0.583283653272922,0.689400262310719,0.519375223560272,0.551448670561583,0.558602599260761,0.57982592106832,0.632168832717301,0.625253368308096,0.643734350780971,0.592702992726839,0.665196136878502,0.593060689161798,0.417431739596995,0.266006915464409,0.198283057112197,0.0716585191367592,0.035173482770955,0.0177655896029569,0.0218194825324907,0.0085847144390127,0.0189579110528198,0.0011923214498628,0.0028615714796709,0.0,0.0,0.0002384642899725
Cro_Hydro_Water_Reservoir,AutumnWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763358778625954,0.0,0.0,0.0,0.385496183206107,0.0,0.0,0.0,0.389312977099237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377862595419847,0.0,0.0,0.0,0.49618320610687,0.0,0.0,0.0,0.49618320610687,0.0,0.0,0.0,0.49618320610687,0.0,0.0,0.0,0.49618320610687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
