Line,Time,Flow,Limit
Aus_4.To.Aus_24,50,130.23315015110424,1053.0
Aus_4.To.Aus_24,51,92.35318853172234,1053.0
Aus_4.To.Aus_24,52,88.17799913130145,1053.0
Aus_4.To.Aus_24,53,99.3690084094361,1053.0
Aus_4.To.Aus_24,54,100.60337587791258,1053.0
Aus_4.To.Aus_24,55,79.26905675548413,1053.0
Aus_4.To.Aus_24,56,92.52158628525066,1053.0
Aus_4.To.Aus_24,57,18.13660495153271,1053.0
Aus_4.To.Aus_24,58,79.29077377491484,1053.0
Aus_4.To.Aus_24,59,54.355206821563606,1053.0
Aus_4.To.Aus_24,60,24.741353807310233,1053.0
Aus_4.To.Aus_24,61,57.6505317334738,1053.0
Aus_4.To.Aus_24,62,73.59749277417109,1053.0
Aus_4.To.Aus_24,63,82.99067910561017,1053.0
Aus_4.To.Aus_24,64,68.41356287653771,1053.0
Aus_4.To.Aus_24,65,99.79951490460772,1053.0
Aus_4.To.Aus_24,66,104.10451911207127,1053.0
Aus_4.To.Aus_24,67,83.0847186800408,1053.0
Aus_4.To.Aus_24,68,79.17199268022169,1053.0
Aus_4.To.Aus_24,69,61.41465365117181,1053.0
Aus_4.To.Aus_24,70,54.09862537259431,1053.0
Aus_4.To.Aus_24,71,45.99928128398493,1053.0
Aus_4.To.Aus_24,72,37.957926800952826,1053.0
Aus_4.To.Aus_24,73,28.912236991959823,1053.0
Aus_4.To.Aus_24,74,25.286606321804,1053.0
Aus_4.To.Aus_24,75,26.99650275511661,1053.0
Aus_4.To.Aus_24,76,29.933413335252,1053.0
Aus_4.To.Aus_24,77,38.37076336847956,1053.0
Aus_4.To.Aus_24,78,48.9496828644362,1053.0
Aus_4.To.Aus_24,79,53.77404152695666,1053.0
Aus_4.To.Aus_24,80,90.2313016358683,1053.0
Aus_4.To.Aus_24,81,57.80969187581979,1053.0
Aus_4.To.Aus_24,82,35.789694900910995,1053.0
Aus_4.To.Aus_24,83,41.945932375006315,1053.0
Aus_4.To.Aus_24,84,42.15798977905731,1053.0
Aus_4.To.Aus_24,85,-77.88239552419444,1053.0
Aus_4.To.Aus_24,86,-78.7113185494771,1053.0
Aus_4.To.Aus_24,87,-92.93229582195472,1053.0
Aus_4.To.Aus_24,88,-118.01280757787441,1053.0
Aus_4.To.Aus_24,89,-124.40904459914107,1053.0
Aus_4.To.Aus_24,90,-129.75730240809244,1053.0
Aus_4.To.Aus_24,91,-140.02961498638524,1053.0
Aus_4.To.Aus_24,92,-136.19673739928294,1053.0
Aus_4.To.Aus_24,93,-126.36685782868705,1053.0
Aus_4.To.Aus_24,94,-134.45272302990196,1053.0
Aus_4.To.Aus_24,95,-136.37169615842802,1053.0
Aus_4.To.Aus_24,96,-136.10818665357795,1053.0
Cro_3.To.Cro_5,1,98.59904667117637,734.0
Cro_3.To.Cro_5,2,104.63251433626672,734.0
Cro_3.To.Cro_5,3,110.91278677285368,734.0
Cro_3.To.Cro_5,4,92.91530160948125,734.0
Cro_3.To.Cro_5,5,106.41201609533898,734.0
Cro_3.To.Cro_5,6,98.81841486007232,734.0
Cro_3.To.Cro_5,7,98.1999017785033,734.0
Cro_3.To.Cro_5,8,90.2775446070723,734.0
Cro_3.To.Cro_5,9,111.94031432097334,734.0
Cro_3.To.Cro_5,10,102.26550518117928,734.0
Cro_3.To.Cro_5,11,92.28116920301416,734.0
Cro_3.To.Cro_5,12,91.41996720139943,734.0
Cro_3.To.Cro_5,13,100.82334098970753,734.0
Cro_3.To.Cro_5,14,88.87511308301113,734.0
Cro_3.To.Cro_5,15,87.8727343822079,734.0
Cro_3.To.Cro_5,16,89.25742006602547,734.0
Cro_3.To.Cro_5,17,123.32943490209489,734.0
Cro_3.To.Cro_5,18,122.3053836974429,734.0
Cro_3.To.Cro_5,19,117.9954849502903,734.0
Cro_3.To.Cro_5,20,117.92827437160958,734.0
Cro_3.To.Cro_5,21,103.84717785214254,734.0
Cro_3.To.Cro_5,22,93.75604998272708,734.0
Cro_3.To.Cro_5,23,82.7036503511498,734.0
Cro_3.To.Cro_5,24,87.1918801259667,734.0
Cro_3.To.Cro_5,25,89.95333115207973,734.0
Cro_3.To.Cro_5,26,98.86988691663745,734.0
Cro_3.To.Cro_5,27,95.98134435859058,734.0
Cro_3.To.Cro_5,28,109.4804507994769,734.0
Cro_3.To.Cro_5,29,185.08304178683167,734.0
Cro_3.To.Cro_5,30,200.08119479906702,734.0
Cro_3.To.Cro_5,31,228.65724095506488,734.0
Cro_3.To.Cro_5,32,273.3960041884813,734.0
Cro_3.To.Cro_5,33,328.13825732679607,734.0
Cro_3.To.Cro_5,34,319.9263302007223,734.0
Cro_3.To.Cro_5,35,327.31070828620227,734.0
Cro_3.To.Cro_5,36,324.5818620383468,734.0
Cro_3.To.Cro_5,37,322.24348907058015,734.0
Cro_3.To.Cro_5,38,303.0381840021219,734.0
Cro_3.To.Cro_5,39,261.59211694186166,734.0
Cro_3.To.Cro_5,40,264.5434619729802,734.0
Cro_3.To.Cro_5,41,263.7433002941903,734.0
Cro_3.To.Cro_5,42,207.0239061547478,734.0
Cro_3.To.Cro_5,43,229.8506087163024,734.0
Cro_3.To.Cro_5,44,188.68802850615472,734.0
Cro_3.To.Cro_5,45,174.56800445657535,734.0
Cro_3.To.Cro_5,46,150.96463877854498,734.0
Cro_3.To.Cro_5,47,193.25536124525385,734.0
Cro_3.To.Cro_5,48,212.43741076298807,734.0
Cro_3.To.Cro_5,49,170.1835185397223,734.0
Cro_3.To.Cro_5,50,163.98047061922784,734.0
Cro_3.To.Cro_5,51,137.72287613603228,734.0
Cro_3.To.Cro_5,52,135.58515595626102,734.0
Cro_3.To.Cro_5,53,196.3108715938925,734.0
Cro_3.To.Cro_5,54,163.6258008946899,734.0
Cro_3.To.Cro_5,55,140.94062429932495,734.0
Cro_3.To.Cro_5,56,147.1754219424996,734.0
Cro_3.To.Cro_5,57,185.06008696582018,734.0
Cro_3.To.Cro_5,58,217.59515567455819,734.0
Cro_3.To.Cro_5,59,214.09255994614685,734.0
Cro_3.To.Cro_5,60,199.8283222576279,734.0
Cro_3.To.Cro_5,61,266.7060820509561,734.0
Cro_3.To.Cro_5,62,283.00879093176894,734.0
Cro_3.To.Cro_5,63,306.12326222526247,734.0
Cro_3.To.Cro_5,64,308.5528940235273,734.0
Cro_3.To.Cro_5,65,259.90902390588536,734.0
Cro_3.To.Cro_5,66,282.6002547986743,734.0
Cro_3.To.Cro_5,67,288.210768466889,734.0
Cro_3.To.Cro_5,68,285.6014865583242,734.0
Cro_3.To.Cro_5,69,271.5400339866859,734.0
Cro_3.To.Cro_5,70,275.0139491700326,734.0
Cro_3.To.Cro_5,71,276.72057416037586,734.0
Cro_3.To.Cro_5,72,277.87346912356526,734.0
Cro_3.To.Cro_5,73,273.464975455163,734.0
Cro_3.To.Cro_5,74,273.76887286803117,734.0
Cro_3.To.Cro_5,75,265.75405307189317,734.0
Cro_3.To.Cro_5,76,262.74667760944686,734.0
Cro_3.To.Cro_5,77,284.6863178806768,734.0
Cro_3.To.Cro_5,78,282.33798362104557,734.0
Cro_3.To.Cro_5,79,257.45098248723014,734.0
Cro_3.To.Cro_5,80,153.7432540383331,734.0
Cro_3.To.Cro_5,81,177.50221669498725,734.0
Cro_3.To.Cro_5,82,148.8371565308253,734.0
Cro_3.To.Cro_5,83,123.49097924766511,734.0
Cro_3.To.Cro_5,84,103.9689683170641,734.0
Cro_3.To.Cro_5,85,84.70013164985072,734.0
Cro_3.To.Cro_5,86,101.34205485565938,734.0
Cro_3.To.Cro_5,87,87.4330704021083,734.0
Cro_3.To.Cro_5,88,67.20663073059528,734.0
Cro_3.To.Cro_5,89,136.35534095703426,734.0
Cro_3.To.Cro_5,90,133.11178221384765,734.0
Cro_3.To.Cro_5,91,116.36080570581812,734.0
Cro_3.To.Cro_5,92,124.76751455903404,734.0
Cro_3.To.Cro_5,93,146.28398030030107,734.0
Cro_3.To.Cro_5,94,130.79199047326307,734.0
Cro_3.To.Cro_5,95,125.79559178235408,734.0
Cro_3.To.Cro_5,96,124.09876023190405,734.0
Aus_25.To.Aus_21,1,-57.96697089255677,1053.0
Aus_25.To.Aus_21,2,-54.13217838184196,1053.0
Aus_25.To.Aus_21,3,-50.12846988992856,1053.0
Aus_25.To.Aus_21,4,-58.38363820960938,1053.0
Aus_25.To.Aus_21,5,-50.75353008980747,1053.0
Aus_25.To.Aus_21,6,-54.56195296464359,1053.0
Aus_25.To.Aus_21,7,-54.881588334583974,1053.0
Aus_25.To.Aus_21,8,-58.86138155802985,1053.0
Aus_25.To.Aus_21,9,-44.591698870782395,1053.0
Aus_25.To.Aus_21,10,-54.428730652964624,1053.0
Aus_25.To.Aus_21,11,-61.000885819400786,1053.0
Aus_25.To.Aus_21,12,-63.00349084874334,1053.0
Aus_25.To.Aus_21,13,-59.43078751537517,1053.0
Aus_25.To.Aus_21,14,-67.464663337117,1053.0
Aus_25.To.Aus_21,15,-70.78511612713132,1053.0
Aus_25.To.Aus_21,16,-73.6314768685755,1053.0
Aus_25.To.Aus_21,17,-76.59040664644725,1053.0
Aus_25.To.Aus_21,18,-80.44048035699976,1053.0
Aus_25.To.Aus_21,19,-83.81768920268716,1053.0
Aus_25.To.Aus_21,20,-87.5101412916181,1053.0
Aus_25.To.Aus_21,21,-90.29320109696079,1053.0
Aus_25.To.Aus_21,22,-91.24135944063312,1053.0
Aus_25.To.Aus_21,23,-90.90485376158698,1053.0
Aus_25.To.Aus_21,24,-89.8915818271549,1053.0
Aus_25.To.Aus_21,25,-89.8240396224529,1053.0
Aus_25.To.Aus_21,26,-83.92934171155494,1053.0
Aus_25.To.Aus_21,27,-84.09779293892609,1053.0
Aus_25.To.Aus_21,28,-8.171265881973856,1053.0
Aus_25.To.Aus_21,29,602.7503629255483,1053.0
Aus_25.To.Aus_21,30,615.6898054976042,1053.0
Aus_25.To.Aus_21,31,675.4812783541612,1053.0
Aus_25.To.Aus_21,32,715.2270732045909,1053.0
Aus_25.To.Aus_21,33,823.2311741631393,1053.0
Aus_25.To.Aus_21,34,805.6868289181997,1053.0
Aus_25.To.Aus_21,35,824.5258708364777,1053.0
Aus_25.To.Aus_21,36,823.2570688343131,1053.0
Aus_25.To.Aus_21,37,766.7444497850512,1053.0
Aus_25.To.Aus_21,38,749.5982724824852,1053.0
Aus_25.To.Aus_21,39,734.8630322518887,1053.0
Aus_25.To.Aus_21,40,733.0265709306852,1053.0
Aus_25.To.Aus_21,41,728.6594324947221,1053.0
Aus_25.To.Aus_21,42,693.6188083844326,1053.0
Aus_25.To.Aus_21,43,646.9383341241139,1053.0
Aus_25.To.Aus_21,44,612.8646044225962,1053.0
Aus_25.To.Aus_21,45,532.9703430973125,1053.0
Aus_25.To.Aus_21,46,514.3238745544778,1053.0
Aus_25.To.Aus_21,47,532.2263551546904,1053.0
Aus_25.To.Aus_21,48,537.0999855276863,1053.0
Aus_25.To.Aus_21,49,585.7797411511193,1053.0
Aus_25.To.Aus_21,50,569.8451886098057,1053.0
Aus_25.To.Aus_21,51,553.3305167024745,1053.0
Aus_25.To.Aus_21,52,547.4753939020421,1053.0
Aus_25.To.Aus_21,53,536.1408845735388,1053.0
Aus_25.To.Aus_21,54,503.2782632903132,1053.0
Aus_25.To.Aus_21,55,479.76341546586053,1053.0
Aus_25.To.Aus_21,56,472.19955378715275,1053.0
Aus_25.To.Aus_21,57,308.46386160365455,1053.0
Aus_25.To.Aus_21,58,382.21631200479055,1053.0
Aus_25.To.Aus_21,59,380.40250440302515,1053.0
Aus_25.To.Aus_21,60,387.6521802296589,1053.0
Aus_25.To.Aus_21,61,344.1126483465062,1053.0
Aus_25.To.Aus_21,62,377.85039943307265,1053.0
Aus_25.To.Aus_21,63,388.33227698043873,1053.0
Aus_25.To.Aus_21,64,396.1832201574381,1053.0
Aus_25.To.Aus_21,65,553.5315303000843,1053.0
Aus_25.To.Aus_21,66,579.287733811054,1053.0
Aus_25.To.Aus_21,67,626.7108473095014,1053.0
Aus_25.To.Aus_21,68,646.4173357654979,1053.0
Aus_25.To.Aus_21,69,841.3481840831324,1053.0
Aus_25.To.Aus_21,70,845.8717785126547,1053.0
Aus_25.To.Aus_21,71,862.443177356886,1053.0
Aus_25.To.Aus_21,72,869.5410285385504,1053.0
Aus_25.To.Aus_21,73,890.2240196861195,1053.0
Aus_25.To.Aus_21,74,891.7329343836158,1053.0
Aus_25.To.Aus_21,75,883.8719095518125,1053.0
Aus_25.To.Aus_21,76,878.8203107192315,1053.0
Aus_25.To.Aus_21,77,871.3823432212097,1053.0
Aus_25.To.Aus_21,78,801.3175221362509,1053.0
Aus_25.To.Aus_21,79,771.9409222651732,1053.0
Aus_25.To.Aus_21,80,715.0797860676385,1053.0
Aus_25.To.Aus_21,81,494.7117449871272,1053.0
Aus_25.To.Aus_21,82,446.02607172653757,1053.0
Aus_25.To.Aus_21,83,438.9413605357872,1053.0
Aus_25.To.Aus_21,84,423.6899157459502,1053.0
Aus_25.To.Aus_21,85,43.72879355320654,1053.0
Aus_25.To.Aus_21,86,53.06197822688551,1053.0
Aus_25.To.Aus_21,87,31.058873681904167,1053.0
Aus_25.To.Aus_21,88,-38.90013921037543,1053.0
Aus_25.To.Aus_21,89,-61.527769571009166,1053.0
Aus_25.To.Aus_21,90,-64.39301930382513,1053.0
Aus_25.To.Aus_21,91,-72.41325307502717,1053.0
Aus_25.To.Aus_21,92,-68.55736972911248,1053.0
Aus_25.To.Aus_21,93,-59.57903338672262,1053.0
Aus_25.To.Aus_21,94,-66.08744269776213,1053.0
Aus_25.To.Aus_21,95,-67.4946356946611,1053.0
Aus_25.To.Aus_21,96,-67.26190242834036,1053.0
Cro_14.To.Cro_10,1,-95.2246069097768,734.0
Cro_14.To.Cro_10,2,-105.99328350654837,734.0
Cro_14.To.Cro_10,3,-117.39495611545487,734.0
Cro_14.To.Cro_10,4,-93.40977565529978,734.0
Cro_14.To.Cro_10,5,-115.42569425976689,734.0
Cro_14.To.Cro_10,6,-104.75830556786957,734.0
Cro_14.To.Cro_10,7,-104.36266067954273,734.0
Cro_14.To.Cro_10,8,-93.25691715114458,734.0
Cro_14.To.Cro_10,9,-127.32682929833481,734.0
Cro_14.To.Cro_10,10,-110.31938336958055,734.0
Cro_14.To.Cro_10,11,-94.80481248184279,734.0
Cro_14.To.Cro_10,12,-92.5978011430839,734.0
Cro_14.To.Cro_10,13,-103.80580844765277,734.0
Cro_14.To.Cro_10,14,-82.733042735823,734.0
Cro_14.To.Cro_10,15,-76.57515563867335,734.0
Cro_14.To.Cro_10,16,-73.76736675978798,734.0
Cro_14.To.Cro_10,17,-104.73613637590165,734.0
Cro_14.To.Cro_10,18,-96.21713629077897,734.0
Cro_14.To.Cro_10,19,-74.72308531547195,734.0
Cro_14.To.Cro_10,20,-68.89160536262352,734.0
Cro_14.To.Cro_10,21,-11.552288902202513,734.0
Cro_14.To.Cro_10,22,30.90486005707397,734.0
Cro_14.To.Cro_10,23,81.73057763506989,734.0
Cro_14.To.Cro_10,24,81.97649927735596,734.0
Cro_14.To.Cro_10,25,84.62995248888642,734.0
Cro_14.To.Cro_10,26,73.69315136221752,734.0
Cro_14.To.Cro_10,27,79.47747285824164,734.0
Cro_14.To.Cro_10,28,52.75431105321974,734.0
Cro_14.To.Cro_10,29,-163.44507457154876,734.0
Cro_14.To.Cro_10,30,-188.36897941178836,734.0
Cro_14.To.Cro_10,31,-232.99222119374656,734.0
Cro_14.To.Cro_10,32,-300.64937064656937,734.0
Cro_14.To.Cro_10,33,-366.1892890046543,734.0
Cro_14.To.Cro_10,34,-356.41329419270915,734.0
Cro_14.To.Cro_10,35,-371.48152470259834,734.0
Cro_14.To.Cro_10,36,-370.6660252819113,734.0
Cro_14.To.Cro_10,37,-370.3630951703118,734.0
Cro_14.To.Cro_10,38,-333.44329093765236,734.0
Cro_14.To.Cro_10,39,-299.36940557050343,734.0
Cro_14.To.Cro_10,40,-303.9628755251559,734.0
Cro_14.To.Cro_10,41,-302.29558741365526,734.0
Cro_14.To.Cro_10,42,-219.89266672244528,734.0
Cro_14.To.Cro_10,43,-252.62753939447583,734.0
Cro_14.To.Cro_10,44,-192.5214388413594,734.0
Cro_14.To.Cro_10,45,-171.33273359456348,734.0
Cro_14.To.Cro_10,46,-137.98947882665612,734.0
Cro_14.To.Cro_10,47,-200.5622013284433,734.0
Cro_14.To.Cro_10,48,-229.6890395094785,734.0
Cro_14.To.Cro_10,49,-169.8368265717203,734.0
Cro_14.To.Cro_10,50,-161.1515125831646,734.0
Cro_14.To.Cro_10,51,-123.06217814238936,734.0
Cro_14.To.Cro_10,52,-120.47120093129978,734.0
Cro_14.To.Cro_10,53,-209.30854841439066,734.0
Cro_14.To.Cro_10,54,-160.22990760703036,734.0
Cro_14.To.Cro_10,55,-125.92276791320012,734.0
Cro_14.To.Cro_10,56,-133.60564044490116,734.0
Cro_14.To.Cro_10,57,-156.27327971939772,734.0
Cro_14.To.Cro_10,58,-213.02923173383041,734.0
Cro_14.To.Cro_10,59,-206.49962956948883,734.0
Cro_14.To.Cro_10,60,-175.0122139225968,734.0
Cro_14.To.Cro_10,61,-278.9674184979081,734.0
Cro_14.To.Cro_10,62,-302.21551139641514,734.0
Cro_14.To.Cro_10,63,-334.00115134102947,734.0
Cro_14.To.Cro_10,64,-335.7165248011962,734.0
Cro_14.To.Cro_10,65,-280.2282386004603,734.0
Cro_14.To.Cro_10,66,-314.50346611764246,734.0
Cro_14.To.Cro_10,67,-321.43073047153473,734.0
Cro_14.To.Cro_10,68,-316.26451458870883,734.0
Cro_14.To.Cro_10,69,-268.22463137481355,734.0
Cro_14.To.Cro_10,70,-267.1599835790161,734.0
Cro_14.To.Cro_10,71,-263.4640003219599,734.0
Cro_14.To.Cro_10,72,-258.95193224779837,734.0
Cro_14.To.Cro_10,73,-246.14711812614107,734.0
Cro_14.To.Cro_10,74,-242.64806717137006,734.0
Cro_14.To.Cro_10,75,-227.01735277499634,734.0
Cro_14.To.Cro_10,76,-218.6364157415214,734.0
Cro_14.To.Cro_10,77,-246.39601474113695,734.0
Cro_14.To.Cro_10,78,-246.86487235871297,734.0
Cro_14.To.Cro_10,79,-214.518814298488,734.0
Cro_14.To.Cro_10,80,-94.04997632440237,734.0
Cro_14.To.Cro_10,81,-95.6723444276599,734.0
Cro_14.To.Cro_10,82,-48.575629796233414,734.0
Cro_14.To.Cro_10,83,-4.228718274029354,734.0
Cro_14.To.Cro_10,84,26.706797280907143,734.0
Cro_14.To.Cro_10,85,78.91478397155502,734.0
Cro_14.To.Cro_10,86,33.99659394270065,734.0
Cro_14.To.Cro_10,87,54.233250738300114,734.0
Cro_14.To.Cro_10,88,93.3956820974056,734.0
Cro_14.To.Cro_10,89,-74.87899272896665,734.0
Cro_14.To.Cro_10,90,-85.00303853923384,734.0
Cro_14.To.Cro_10,91,-69.07804252270786,734.0
Cro_14.To.Cro_10,92,-92.85956309801965,734.0
Cro_14.To.Cro_10,93,-141.42535217931038,734.0
Cro_14.To.Cro_10,94,-118.31230706983808,734.0
Cro_14.To.Cro_10,95,-111.25902718016073,734.0
Cro_14.To.Cro_10,96,-109.03304920847599,734.0
Cro_5.To.Cro_7,1,181.18449664349438,734.0
Cro_5.To.Cro_7,2,188.57667984198892,734.0
Cro_5.To.Cro_7,3,195.68126348899574,734.0
Cro_5.To.Cro_7,4,174.34431075973384,734.0
Cro_5.To.Cro_7,5,189.61993506024717,734.0
Cro_5.To.Cro_7,6,180.77436869398736,734.0
Cro_5.To.Cro_7,7,179.93016276649905,734.0
Cro_5.To.Cro_7,8,170.63948923724766,734.0
Cro_5.To.Cro_7,9,203.77919075533188,734.0
Cro_5.To.Cro_7,10,184.5382163487792,734.0
Cro_5.To.Cro_7,11,172.76120491301282,734.0
Cro_5.To.Cro_7,12,171.74848719896087,734.0
Cro_5.To.Cro_7,13,183.4828607972938,734.0
Cro_5.To.Cro_7,14,169.93117724180252,734.0
Cro_5.To.Cro_7,15,167.25242207500662,734.0
Cro_5.To.Cro_7,16,165.69460699668142,734.0
Cro_5.To.Cro_7,17,163.72292951260607,734.0
Cro_5.To.Cro_7,18,159.77417792008114,734.0
Cro_5.To.Cro_7,19,156.65603907251398,734.0
Cro_5.To.Cro_7,20,152.9841583949748,734.0
Cro_5.To.Cro_7,21,151.63010383738697,734.0
Cro_5.To.Cro_7,22,148.45905735041006,734.0
Cro_5.To.Cro_7,23,148.48115091411051,734.0
Cro_5.To.Cro_7,24,149.7640639905038,734.0
Cro_5.To.Cro_7,25,149.38575157698165,734.0
Cro_5.To.Cro_7,26,156.7623460013243,734.0
Cro_5.To.Cro_7,27,150.1026727768056,734.0
Cro_5.To.Cro_7,28,165.95553559342338,734.0
Cro_5.To.Cro_7,29,261.97100675032715,734.0
Cro_5.To.Cro_7,30,282.91245935306114,734.0
Cro_5.To.Cro_7,31,320.1006548829221,734.0
Cro_5.To.Cro_7,32,376.92564674524186,734.0
Cro_5.To.Cro_7,33,432.61175004894386,734.0
Cro_5.To.Cro_7,34,427.5879605661721,734.0
Cro_5.To.Cro_7,35,439.7636178509928,734.0
Cro_5.To.Cro_7,36,440.880482311832,734.0
Cro_5.To.Cro_7,37,442.5970736137075,734.0
Cro_5.To.Cro_7,38,429.1527533384994,734.0
Cro_5.To.Cro_7,39,391.79936984399484,734.0
Cro_5.To.Cro_7,40,397.73260317354124,734.0
Cro_5.To.Cro_7,41,396.8342890973084,734.0
Cro_5.To.Cro_7,42,329.81114310943894,734.0
Cro_5.To.Cro_7,43,356.69076990028555,734.0
Cro_5.To.Cro_7,44,308.46163489668584,734.0
Cro_5.To.Cro_7,45,292.1740081669637,734.0
Cro_5.To.Cro_7,46,264.9175972085417,734.0
Cro_5.To.Cro_7,47,315.17862050278364,734.0
Cro_5.To.Cro_7,48,337.5872657667241,734.0
Cro_5.To.Cro_7,49,287.4385890521156,734.0
Cro_5.To.Cro_7,50,280.2489018295244,734.0
Cro_5.To.Cro_7,51,250.03763792159353,734.0
Cro_5.To.Cro_7,52,247.2721094718604,734.0
Cro_5.To.Cro_7,53,318.2785773608708,734.0
Cro_5.To.Cro_7,54,279.48218293989436,734.0
Cro_5.To.Cro_7,55,251.7610858463188,734.0
Cro_5.To.Cro_7,56,258.4661154278479,734.0
Cro_5.To.Cro_7,57,249.58517447104032,734.0
Cro_5.To.Cro_7,58,285.0474515414525,734.0
Cro_5.To.Cro_7,59,280.67405059946645,734.0
Cro_5.To.Cro_7,60,269.12990196366553,734.0
Cro_5.To.Cro_7,61,342.33786875555506,734.0
Cro_5.To.Cro_7,62,359.9282949755498,734.0
Cro_5.To.Cro_7,63,386.3180056553036,734.0
Cro_5.To.Cro_7,64,388.3224613369611,734.0
Cro_5.To.Cro_7,65,365.9176370969265,734.0
Cro_5.To.Cro_7,66,402.04825195663926,734.0
Cro_5.To.Cro_7,67,407.8332065844486,734.0
Cro_5.To.Cro_7,68,404.34108086553636,734.0
Cro_5.To.Cro_7,69,379.83997684246674,734.0
Cro_5.To.Cro_7,70,383.0819601210131,734.0
Cro_5.To.Cro_7,71,384.4646808711264,734.0
Cro_5.To.Cro_7,72,385.15666830050407,734.0
Cro_5.To.Cro_7,73,379.97909683434034,734.0
Cro_5.To.Cro_7,74,380.4047811575332,734.0
Cro_5.To.Cro_7,75,371.2318130332507,734.0
Cro_5.To.Cro_7,76,368.0014618140603,734.0
Cro_5.To.Cro_7,77,394.2698137198303,734.0
Cro_5.To.Cro_7,78,392.0216458445985,734.0
Cro_5.To.Cro_7,79,363.6808523288573,734.0
Cro_5.To.Cro_7,80,248.7777139429484,734.0
Cro_5.To.Cro_7,81,242.7605439581656,734.0
Cro_5.To.Cro_7,82,216.95113185921684,734.0
Cro_5.To.Cro_7,83,196.3013130396299,734.0
Cro_5.To.Cro_7,84,174.94730447078047,734.0
Cro_5.To.Cro_7,85,166.38797633354267,734.0
Cro_5.To.Cro_7,86,179.2440844210113,734.0
Cro_5.To.Cro_7,87,168.60515183636616,734.0
Cro_5.To.Cro_7,88,152.25288414238761,734.0
Cro_5.To.Cro_7,89,193.82900362927356,734.0
Cro_5.To.Cro_7,90,187.64976660295,734.0
Cro_5.To.Cro_7,91,169.46176070420506,734.0
Cro_5.To.Cro_7,92,178.76274748269608,734.0
Cro_5.To.Cro_7,93,200.08740352886613,734.0
Cro_5.To.Cro_7,94,181.59937002687067,734.0
Cro_5.To.Cro_7,95,174.7374877487893,734.0
Cro_5.To.Cro_7,96,171.83686875186,734.0
Cro_15.To.Cro_14,1,-263.643803042071,734.0
Cro_15.To.Cro_14,2,-264.574522478591,734.0
Cro_15.To.Cro_14,3,-265.5052419151111,734.0
Cro_15.To.Cro_14,4,-266.4359613516313,734.0
Cro_15.To.Cro_14,5,-267.3666807881513,734.0
Cro_15.To.Cro_14,6,-267.77247692506114,734.0
Cro_15.To.Cro_14,7,-268.17827306197086,734.0
Cro_15.To.Cro_14,8,-268.5840691988806,734.0
Cro_15.To.Cro_14,9,-268.9898653357903,734.0
Cro_15.To.Cro_14,10,-268.6018121552829,734.0
Cro_15.To.Cro_14,11,-268.21375897477554,734.0
Cro_15.To.Cro_14,12,-267.825705794268,734.0
Cro_15.To.Cro_14,13,-267.43765261376063,734.0
Cro_15.To.Cro_14,14,-266.17174447170265,734.0
Cro_15.To.Cro_14,15,-264.90583632964467,734.0
Cro_15.To.Cro_14,16,-263.6399281875868,734.0
Cro_15.To.Cro_14,17,-262.3740200455289,734.0
Cro_15.To.Cro_14,18,-260.3294851920123,734.0
Cro_15.To.Cro_14,19,-258.284950338496,734.0
Cro_15.To.Cro_14,20,-256.24041548497945,734.0
Cro_15.To.Cro_14,21,-254.19588063146298,734.0
Cro_15.To.Cro_14,22,-251.18101465764474,734.0
Cro_15.To.Cro_14,23,-248.16614868382652,734.0
Cro_15.To.Cro_14,24,-245.15128271000827,734.0
Cro_15.To.Cro_14,25,-242.13641673619003,734.0
Cro_15.To.Cro_14,26,-240.5986925041381,734.0
Cro_15.To.Cro_14,27,-239.0609682720861,734.0
Cro_15.To.Cro_14,28,-237.523244040034,734.0
Cro_15.To.Cro_14,29,-235.98551980798194,734.0
Cro_15.To.Cro_14,30,-235.5491118640676,734.0
Cro_15.To.Cro_14,31,-235.11270392015325,734.0
Cro_15.To.Cro_14,32,-234.6762959762388,734.0
Cro_15.To.Cro_14,33,-234.23988803232453,734.0
Cro_15.To.Cro_14,34,-234.431996348245,734.0
Cro_15.To.Cro_14,35,-234.62410466416554,734.0
Cro_15.To.Cro_14,36,-234.81621298008616,734.0
Cro_15.To.Cro_14,37,-235.00832129600676,734.0
Cro_15.To.Cro_14,38,-234.86656421765926,734.0
Cro_15.To.Cro_14,39,-234.72480713931168,734.0
Cro_15.To.Cro_14,40,-234.58305006096418,734.0
Cro_15.To.Cro_14,41,-234.44129298261652,734.0
Cro_15.To.Cro_14,42,-234.45236410847497,734.0
Cro_15.To.Cro_14,43,-234.46343523433322,734.0
Cro_15.To.Cro_14,44,-234.47450636019158,734.0
Cro_15.To.Cro_14,45,-234.4855774860499,734.0
Cro_15.To.Cro_14,46,-235.1181696851751,734.0
Cro_15.To.Cro_14,47,-235.7507618843002,734.0
Cro_15.To.Cro_14,48,-236.3833540834254,734.0
Cro_15.To.Cro_14,49,-237.01594628255066,734.0
Cro_15.To.Cro_14,50,-237.3971645885357,734.0
Cro_15.To.Cro_14,51,-237.7783828945209,734.0
Cro_15.To.Cro_14,52,-238.1596012005061,734.0
Cro_15.To.Cro_14,53,-238.54081950649126,734.0
Cro_15.To.Cro_14,54,-239.05713817388053,734.0
Cro_15.To.Cro_14,55,-239.57345684126972,734.0
Cro_15.To.Cro_14,56,-240.08977550865896,734.0
Cro_15.To.Cro_14,57,-240.6060941760483,734.0
