Unnamed: 0,id,dateTimeUtc,tso,cneName,cneEic,direction,hubFrom,hubTo,substationFrom,substationTo,elementType,fmaxType,contTso,contName,contingencies,presolved,ram,minRamFactor,minRamTarget,justification,imax,u,fmax,frm,frefInit,fnrao,fref,fcore,fall,fuaf,amr,ltaMargin,cva,iva,ftotalLtn,fltn,ptdf_Swi,ptdf_ALDE,ptdf_Aus,ptdf_Bel,ptdf_Cze,ptdf_Ger,ptdf_Fra,ptdf_Cro,ptdf_Hun,ptdf_Net,ptdf_Pol,ptdf_Rom,ptdf_Slv,ptdf_Slk,ptdf_Dnk,ptdf_Lux
1554,334283213,2023-11-04T12:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,OPPOSITE,Bel,Bel,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,Achene - Lonny 380.19 Achene - Lonny 19,"[{'number': 1, 'branchName': 'Achene - Lonny 380.19', 'branchEic': '10T-BE-FR-000015', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Achene', 'substationTo': 'Lonny', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Achene - Lonny 19', 'branchEic': '10T-BE-FR-000015', 'hubFrom': 'BE', 'hubTo': 'FR', 'substationFrom': 'Achene', 'substationTo': 'Lonny', 'elementType': 'TieLine'}]",True,1147.0,70.0,0.597,"LFcalc = -6,91% ; LFaccept = 20,03% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -11,75%",2330.0,380.0,1614.0,161.0,309.0,-337.0,646.0,306.0,139.0,167.0,0.0,0.0,0.0,0.0,306.0,0.0,-0.0009,-0.0354,0.00382,0.22979,-0.00427,-0.01173,0.05621,0.00296,-0.0009,-0.02653,-0.00597,-0.00022,0.00469,-0.00235,-0.02653,-0.0009
1555,334283242,2023-11-04T12:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,OPPOSITE,Bel,Bel,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,PST Van Eyck 1,"[{'number': 1, 'branchName': 'PST Van Eyck 1', 'branchEic': '22T-BE-PST--001W', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Van Eyck', 'substationTo': 'Van Eyck', 'elementType': 'PST'}]",True,1026.0,70.0,0.592,"LFcalc = -3,28% ; LFaccept = 20,03% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -18,11%",2330.0,380.0,1614.0,161.0,381.0,-417.0,798.0,427.0,253.0,174.0,0.0,0.0,0.0,0.0,427.0,0.0,-0.00149,-0.05621,0.00617,0.22671,-0.007,-0.01919,0.09396,0.00486,-0.00149,-0.05016,-0.00978,-0.00035,0.00769,-0.00386,-0.05016,-0.00149
1556,334283694,2023-11-04T12:00:00Z,ELIA,Y-Mercator (-Doel - Lillo) 380.51 ,22T-BE-IN-LI014Z,OPPOSITE,Bel,Bel,Mercator,Liefkenshoek,Line,SEASONAL,ELIA,Doel - Mercator 380.54,"[{'number': 1, 'branchName': 'Doel - Mercator 380.54', 'branchEic': '22T-BE-IN-LI016V', 'hubFrom': 'BE', 'hubTo': 'BE', 'substationFrom': 'Doel', 'substationTo': 'Mercator', 'elementType': 'Line'}]",True,960.0,63.8,0.619,"LFcalc = 16,44% ; LFaccept = 10,26% ; MACZT(MCCC + MNCC) = 63,82% ; MNCC_UK = 22,30%",2239.0,380.0,1551.0,147.0,518.0,-108.0,626.0,820.0,790.0,29.0,376.0,0.0,0.0,0.0,820.0,0.0,0.00085,0.01869,-0.0037,-0.05162,0.004,0.01164,-0.05553,-0.00284,0.00085,0.10757,0.00586,0.00021,-0.00449,0.00226,0.10757,0.00085
1557,334283796,2023-11-04T12:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,DIRECT,Bel,Bel,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,Alegro HVDC,"[{'number': 1, 'branchName': 'NA', 'branchEic': '22T201903146---W', 'hubFrom': 'NA', 'hubTo': 'NA', 'substationFrom': 'NA', 'substationTo': 'NA', 'elementType': None}]",True,1813.0,70.0,0.804,"LFcalc = 6,16% ; LFaccept = 20,03% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = 13,97%",2330.0,380.0,1614.0,161.0,41.0,379.0,-338.0,-360.0,-192.0,-168.0,0.0,0.0,0.0,0.0,-360.0,0.0,0.00123,0.0,-0.00521,-0.18764,0.00578,0.016,-0.07642,-0.00402,0.00123,0.04788,0.00814,0.00029,-0.00637,0.0032,0.04788,0.00123
1558,334283797,2023-11-04T12:00:00Z,ELIA,PST Van Eyck 2 ,22T-BE-PST--002U,OPPOSITE,Bel,Bel,Van Eyck,Van Eyck,PST,SEASONAL,ELIA,Alegro HVDC,"[{'number': 1, 'branchName': 'NA', 'branchEic': '22T201903146---W', 'hubFrom': 'NA', 'hubTo': 'NA', 'substationFrom': 'NA', 'substationTo': 'NA', 'elementType': None}]",True,1093.0,70.0,0.596,"LFcalc = -6,16% ; LFaccept = 20,03% ; MACZT(MCCC + MNCC) = 70,0% ; MNCC_UK = -13,97%",2330.0,380.0,1614.0,161.0,-41.0,-379.0,338.0,360.0,192.0,168.0,0.0,0.0,0.0,0.0,360.0,0.0,-0.00123,0.0,0.00521,0.18764,-0.00578,-0.016,0.07642,0.00402,-0.00123,-0.04788,-0.00814,-0.00029,0.00637,-0.0032,-0.04788,-0.00123
1559,334284986,2023-11-04T12:00:00Z,CEPS,Hradec - Etzenricht  ,10T-CZ-DE-00001W,DIRECT,Cze,Ger,Hradec ,Etzenricht ,TieLine,FIXED,CEPS,Prestice - Etzenricht  Etzenricht - Prestice 442,"[{'number': 1, 'branchName': 'Prestice - Etzenricht ', 'branchEic': '10T-CZ-DE-00004Q', 'hubFrom': 'CZ', 'hubTo': 'DE', 'substationFrom': 'Prestice ', 'substationTo': 'Etzenricht ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Etzenricht - Prestice 442', 'branchEic': '10T-CZ-DE-00004Q', 'hubFrom': 'DE', 'hubTo': 'CZ', 'substationFrom': 'Etzenricht ', 'substationTo': 'Prestice ', 'elementType': 'TieLine'}]",True,1004.0,70.0,0.72,,2000.0,380.0,1386.0,138.0,309.0,2.0,307.0,244.0,272.0,-28.0,0.0,0.0,0.0,0.0,244.0,0.0,0.00499,-0.07762,-0.05864,-0.07805,0.08912,-0.07308,-0.07986,-0.01394,0.00499,-0.07548,0.01344,0.00104,-0.0217,0.01535,-0.07548,0.00499
1560,334285000,2023-11-04T12:00:00Z,CEPS,Hradec - Rohrsdorf - V446  ,10T-CZ-DE-00003S,DIRECT,Cze,Ger,Hradec ,Rohrsdorf ,TieLine,DYNAMIC,CEPS,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,"[{'number': 1, 'branchName': 'Hradec - Rohrsdorf - V445 ', 'branchEic': '10T-CZ-DE-00002U', 'hubFrom': 'CZ', 'hubTo': 'DE', 'substationFrom': 'Hradec ', 'substationTo': 'Rohrsdorf ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Hradec - Rohrsdorf 445', 'branchEic': '10T-CZ-DE-00002U', 'hubFrom': 'CZ', 'hubTo': 'DE', 'substationFrom': 'Hradec ', 'substationTo': 'Rohrsdorf ', 'elementType': 'TieLine'}]",True,1855.0,70.0,0.793,,2400.0,380.0,1663.0,166.0,-346.0,10.0,-356.0,-358.0,-202.0,-155.0,0.0,0.0,0.0,0.0,-358.0,0.0,0.00897,-0.12609,-0.03453,-0.12099,0.13637,-0.13514,-0.11138,-0.00672,0.00897,-0.12753,-0.05901,0.00058,-0.01301,0.01031,-0.12753,0.00897
1561,334285001,2023-11-04T12:00:00Z,CEPS,Hradec - Rohrsdorf - V446  ,10T-CZ-DE-00003S,OPPOSITE,Cze,Ger,Hradec ,Rohrsdorf ,TieLine,DYNAMIC,CEPS,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,"[{'number': 1, 'branchName': 'Hradec - Rohrsdorf - V445 ', 'branchEic': '10T-CZ-DE-00002U', 'hubFrom': 'CZ', 'hubTo': 'DE', 'substationFrom': 'Hradec ', 'substationTo': 'Rohrsdorf ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Hradec - Rohrsdorf 445', 'branchEic': '10T-CZ-DE-00002U', 'hubFrom': 'CZ', 'hubTo': 'DE', 'substationFrom': 'Hradec ', 'substationTo': 'Rohrsdorf ', 'elementType': 'TieLine'}]",True,1139.0,70.0,0.607,,2400.0,380.0,1663.0,166.0,346.0,-10.0,356.0,358.0,202.0,155.0,0.0,0.0,0.0,0.0,358.0,0.0,-0.00897,0.12609,0.03453,0.12099,-0.13637,0.13514,0.11138,0.00672,-0.00897,0.12753,0.05901,-0.00058,0.01301,-0.01031,0.12753,-0.00897
1562,334285030,2023-11-04T12:00:00Z,CEPS,Liskovec - P. Bystrica  ,10T-CZ-SK-00001Y,DIRECT,Cze,Slk,Liskovec ,P. Bystrica ,TieLine,FIXED,CEPS,Nosovice - Varin  Nosovice - Varin,"[{'number': 1, 'branchName': 'Nosovice - Varin ', 'branchEic': '10T-CZ-SK-00002W', 'hubFrom': 'CZ', 'hubTo': 'SK', 'substationFrom': 'Nosovice ', 'substationTo': 'Varin ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Nosovice - Varin', 'branchEic': '10T-CZ-SK-00002W', 'hubFrom': 'SK', 'hubTo': 'CZ', 'substationFrom': 'Nosovice ', 'substationTo': 'Varin ', 'elementType': 'TieLine'}]",True,191.0,70.0,0.603,,665.0,220.0,259.0,25.0,29.0,0.0,29.0,43.0,19.0,25.0,0.0,0.0,0.0,0.0,43.0,0.0,-0.00511,0.02721,0.01643,0.02665,0.02295,0.02771,0.02561,0.00474,-0.00511,0.02725,0.04408,-0.00058,0.00785,-0.02886,0.02725,-0.00511
1563,334285031,2023-11-04T12:00:00Z,CEPS,Liskovec - P. Bystrica  ,10T-CZ-SK-00001Y,OPPOSITE,Cze,Slk,Liskovec ,P. Bystrica ,TieLine,FIXED,CEPS,Nosovice - Varin  Nosovice - Varin,"[{'number': 1, 'branchName': 'Nosovice - Varin ', 'branchEic': '10T-CZ-SK-00002W', 'hubFrom': 'CZ', 'hubTo': 'SK', 'substationFrom': 'Nosovice ', 'substationTo': 'Varin ', 'elementType': 'TieLine'}, {'number': 2, 'branchName': 'Nosovice - Varin', 'branchEic': '10T-CZ-SK-00002W', 'hubFrom': 'SK', 'hubTo': 'CZ', 'substationFrom': 'Nosovice ', 'substationTo': 'Varin ', 'elementType': 'TieLine'}]",True,277.0,70.0,0.797,,665.0,220.0,259.0,25.0,-29.0,0.0,-29.0,-43.0,-19.0,-25.0,0.0,0.0,0.0,0.0,-43.0,0.0,0.00511,-0.02721,-0.01643,-0.02665,-0.02295,-0.02771,-0.02561,-0.00474,0.00511,-0.02725,-0.04408,0.00058,-0.00785,0.02886,-0.02725,0.00511
