"DynamicProfile","DayType","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96"
"GEESTHACHT","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"HYDRO_EON","SpringWD",0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892,0.470588892
"HYDRO_NORDRHEIN","SpringWD",0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792,0.470499792
"HYDRO_VEAG","SpringWD",0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687,0.475518687
"SACKING","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"WALSHUT","SpringWD",0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395,0.470524395
"GOLDISTAHL","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"HAUSERN","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"HERDECKE","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"HOHENW","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"HYDRO_BAY","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"HYDRO_RWE_BADEN-WURTT","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"HYDRO_RWE_RHEINLAND","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"MARKERSB","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"NIEDERW","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"VIANDEN","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"WEHR","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"WENDEFURTH","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"WITZNAU","SpringWD",0.045002074,-0.007880547,-0.061385317,-0.14661966,-0.231231854,-0.317295728,-0.402115305,-0.433637495,-0.464744919,-0.495852343,-0.526752385,-0.548112816,-0.569888013,-0.591455827,-0.612816259,-0.610327665,-0.608046454,-0.60555786,-0.602861883,-0.5615927,-0.5205309,-0.479883866,-0.438614683,-0.325383658,-0.213189548,-0.100580672,0.01244297,0.131273331,0.249688926,0.369348818,0.486934882,0.492741601,0.5,0.506014102,0.512028204,0.49709664,0.481542928,0.466403982,0.451472418,0.433015346,0.413728743,0.394027375,0.375570303,0.360431356,0.345914558,0.331605143,0.316051431,0.313355454,0.309829946,0.306719204,0.303193696,0.281003733,0.25881377,0.236209042,0.214433845,0.240771464,0.267731232,0.294068851,0.32040647,0.297594359,0.274574865,0.251347988,0.22874326,0.181459975,0.13417669,0.086063874,0.038987972,0.043135628,0.046661136,0.050808793,0.054541684,0.1231854,0.192243882,0.260472833,0.329323932,0.362712567,0.396515968,0.431148901,0.465781833,0.402115305,0.337411862,0.2741601,0.210700954,0.168187474,0.125673994,0.083782663,0.040854417,0.037951058,0.03442555,0.031314807,0.028204065,0.034840315,0.041269183,0.047490668,0.054126918,0.014724181
"Brommat","SpringWD",0.297332153,0.218124817,0.138917481,0.137698907,0.137698907,0.136480332,0.136480332,0.136480332,0.136480332,0.136480332,0.136480332,0.136480332,0.136480332,0.137698907,0.137698907,0.137698907,0.137698907,0.137698907,0.136480332,0.137698907,0.137698907,0.137698907,0.137698907,0.163288969,0.190097606,0.216906242,0.242496305,0.293676429,0.346075128,0.397255253,0.449653952,0.492304056,0.537391308,0.582478561,0.626347239,0.576385689,0.526424139,0.475244014,0.426501038,0.41309672,0.400910976,0.387506658,0.374102339,0.375320914,0.375320914,0.375320914,0.375320914,0.34363798,0.31317362,0.281490685,0.248589177,0.249807751,0.251026325,0.251026325,0.2522449,0.247370602,0.24127773,0.235184858,0.231529135,0.208376222,0.186441883,0.164507543,0.142573204,0.14135463,0.140136055,0.138917481,0.138917481,0.136480332,0.134043184,0.132824609,0.13038746,0.131606035,0.132824609,0.134043184,0.136480332,0.213250519,0.291239281,0.369228042,0.445998229,0.477681163,0.506926949,0.53495416,0.566637094,0.566637094,0.567855668,0.567855668,0.567855668,0.509364097,0.450872526,0.389943807,0.329015087,0.298550727,0.265649218,0.235184858,0.20228335,0.186441883
"GAMBSHEIM","SpringWD",0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472,0.823125472
"Groupe_de_la_Rhine_I","SpringWD",0.297332153,0.218124817,0.138917481,0.137698907,0.137698907,0.136480332,0.136480332,0.136480332,0.136480332,0.136480332,0.136480332,0.136480332,0.136480332,0.137698907,0.137698907,0.137698907,0.137698907,0.137698907,0.136480332,0.137698907,0.137698907,0.137698907,0.137698907,0.163288969,0.190097606,0.216906242,0.242496305,0.293676429,0.346075128,0.397255253,0.449653952,0.492304056,0.537391308,0.582478561,0.626347239,0.576385689,0.526424139,0.475244014,0.426501038,0.41309672,0.400910976,0.387506658,0.374102339,0.375320914,0.375320914,0.375320914,0.375320914,0.34363798,0.31317362,0.281490685,0.248589177,0.249807751,0.251026325,0.251026325,0.2522449,0.247370602,0.24127773,0.235184858,0.231529135,0.208376222,0.186441883,0.164507543,0.142573204,0.14135463,0.140136055,0.138917481,0.138917481,0.136480332,0.134043184,0.132824609,0.13038746,0.131606035,0.132824609,0.134043184,0.136480332,0.213250519,0.291239281,0.369228042,0.445998229,0.477681163,0.506926949,0.53495416,0.566637094,0.566637094,0.567855668,0.567855668,0.567855668,0.509364097,0.450872526,0.389943807,0.329015087,0.298550727,0.265649218,0.235184858,0.20228335,0.186441883
